Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\udacity\IMG\robocam_2017_06_03_19_53_40_495.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_512.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_529.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_546.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_562.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_579.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_595.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_612.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_629.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_646.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_662.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_679.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_696.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_712.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_729.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_745.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_763.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_779.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_796.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_813.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_829.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_845.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_862.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_879.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_896.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_912.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_929.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_946.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_963.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_979.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_40_996.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_012.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_029.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_046.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_062.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_079.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_096.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_113.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_129.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_146.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_163.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_179.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_196.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_213.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_229.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_246.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_262.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_279.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_296.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_312.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_329.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_346.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_362.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_379.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_396.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_413.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_430.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_446.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_463.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_479.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_496.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_513.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_529.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_546.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_563.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_579.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_596.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_613.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_629.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_646.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_663.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_679.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_696.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_713.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_729.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_746.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_763.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_779.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_796.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_813.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_829.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_846.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_863.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_879.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_896.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_913.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_929.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_946.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_963.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_979.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_41_996.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_013.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_029.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_046.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_063.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_079.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_096.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_113.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_130.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_146.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_163.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_179.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_196.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_213.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_229.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_246.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_263.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_279.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_296.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_313.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_330.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_346.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_363.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_379.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_396.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_413.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_430.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_446.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_463.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_479.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_496.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_513.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_529.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_546.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_563.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_579.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_596.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_613.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_630.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_646.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_663.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_679.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_697.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_713.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_729.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_746.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_763.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_779.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_796.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_813.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_830.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_847.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_863.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_880.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_896.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_913.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_930.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_947.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_963.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_979.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_42_996.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_013.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_030.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_047.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_063.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_080.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_096.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_113.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_130.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_146.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_163.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_180.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_196.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_213.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_230.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_247.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_263.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_280.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_296.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_313.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_330.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_346.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_363.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_380.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_397.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_413.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_430.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_447.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_463.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_480.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_497.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_513.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_530.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_546.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_563.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_580.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
